structure_name,category,notes,rcs_rank,rcs_candidate_homba_id,rcs_candidate_name,rcs_candidate_acronym,rcs_candidate_dhba_name,rcs_candidate_dhba_acronym,rcs_candidate_parent_id,rcs_candidate_graph_order,rcs_candidate_depth,rcs_score,rcs_methods,rcs_matched_query,rcs_matched_alias,rcs_review_flag,rcs_modifier_terms,rcs_modifier_match_score,rcs_hierarchy_reason,rcs_dhba_filter
Facial nucleus,medulla,cranial nerve VII,1,HOMBA:12420,facial nucleus,7N,facial nucleus,7N,HOMBA:12417,1202,1200,1.0,bm25+exact+fuzzy+hierarchy_parent,Facial nucleus,Facial nucleus,high_confidence,,1.0,common_parent_of_9_candidates,both
Facial nucleus,medulla,cranial nerve VII,2,HOMBA:12417,efferent nuclei of cranial nerves in pons,PnEN,efferent nuclei of cranial nerves in pons,PnEN,HOMBA:12416,1199,1181,0.97,hierarchy_parent,Facial nucleus,efferent nuclei of cranial nerves in pons,high_confidence,,1.0,common_parent_of_2_candidates,both
Facial nucleus,medulla,cranial nerve VII,3,HOMBA:AA30446,dorsal reticular nuclei of pons,RFdo,,,HOMBA:12480,1301,1293,0.814583,hierarchy_parent,Facial nucleus,dorsal reticular nuclei of pons,needs_review,,1.0,common_parent_of_2_candidates,both
Hypoglossal nucleus,medulla,cranial nerve XII,1,HOMBA:12545,hypoglossal nucleus,12N,hypoglossal nucleus,12N,HOMBA:12539,1327,1327,1.0,bm25+exact+fuzzy+hierarchy_parent,Hypoglossal nucleus,Hypoglossal nucleus,high_confidence,,1.0,common_parent_of_4_candidates,both
Hypoglossal nucleus,medulla,cranial nerve XII,2,HOMBA:12539,efferent nuclei of cranial nerves in the medulla oblongata,MoEN,efferent nuclei of cranial nerves in the medulla oblongata,MoEN,HOMBA:AA30451,1326,1324,0.97,hierarchy_parent,Hypoglossal nucleus,efferent nuclei of cranial nerves in the medulla oblongata,high_confidence,,1.0,common_parent_of_2_candidates,both
Hypoglossal nucleus,medulla,cranial nerve XII,3,HOMBA:AA30453,other nuclei in dorsal medulla,MoDx,,,HOMBA:AA30451,1364,1324,0.909167,hierarchy_parent,Hypoglossal nucleus,other nuclei in dorsal medulla,high_confidence,,1.0,common_parent_of_2_candidates,both
Dorsal motor nucleus of vagus,medulla,cranial nerve X,1,HOMBA:12550,dorsal motor nucleus of the vagus (vagal nerve nucleus),10N,dorsal motor nucleus of the vagus (vagal nucleus),10N,HOMBA:12539,1332,1327,1.0,bm25+fuzzy,Dorsal motor nucleus of vagus,dorsal motor nucleus of the vagus,high_confidence,dorsal,1.0,,both
Dorsal motor nucleus of vagus,medulla,cranial nerve X,2,HOMBA:AA30452,"dorsal motor nucleus of vagus, caudal division",10Ca,,,HOMBA:12550,1333,1333,0.990833,bm25+fuzzy,Dorsal motor nucleus of vagus,"dorsal motor nucleus of vagus, caudal division",high_confidence,dorsal,1.0,,both
Dorsal motor nucleus of vagus,medulla,cranial nerve X,3,HOMBA:12555,"dorsal motor nucleus of vagus, medial fringe",10F,"dorsal motor nucleus of vagus, medial fringe",10F,HOMBA:12550,1338,1333,0.976667,bm25+fuzzy,Dorsal motor nucleus of vagus,"dorsal motor nucleus of vagus, medial fringe",high_confidence,dorsal,1.0,,both
Trigeminal nucleus,pons,cranial nerve V,1,HOMBA:12429,"motor nucleus of trigeminal nerve (motor trigeminal nucleus, Mo5)",5N,motor nucleus of trigeminal nerve,Mo5,HOMBA:AA30856,1216,1216,0.856667,bm25+fuzzy+hierarchy_parent,Trigeminal nucleus,motor trigeminal nucleus,needs_review,,1.0,common_parent_of_6_candidates,both
Trigeminal nucleus,pons,cranial nerve V,2,HOMBA:12572,spinal trigeminal nucleus,Sp5,spinal trigeminal nucleus,Sp5,HOMBA:AA30457,1381,1381,0.856667,bm25+fuzzy+hierarchy_parent,Trigeminal nucleus,spinal trigeminal nucleus,needs_review,,1.0,common_parent_of_3_candidates,both
Trigeminal nucleus,pons,cranial nerve V,3,HOMBA:AA30439,other nuclei in lateral cell groups of pons,PnLCx,,,HOMBA:AA30856,1252,1216,0.853333,hierarchy_parent,Trigeminal nucleus,other nuclei in lateral cell groups of pons,needs_review,,1.0,common_parent_of_2_candidates,both
Spinal trigeminal nucleus,pons,,1,HOMBA:12572,spinal trigeminal nucleus,Sp5,spinal trigeminal nucleus,Sp5,HOMBA:AA30457,1381,1381,1.0,bm25+exact+fuzzy+hierarchy_parent,Spinal trigeminal nucleus,Spinal trigeminal nucleus,high_confidence,,1.0,common_parent_of_3_candidates,both
Spinal trigeminal nucleus,pons,,2,HOMBA:12577,dorsomedial spinal trigeminal nucleus,DM5,dorsomedial spinal trigeminal nucleus,DM5,HOMBA:12572,1383,1382,0.8775,bm25+fuzzy,Spinal trigeminal nucleus,dorsomedial spinal trigeminal nucleus,needs_review,,1.0,,both
Spinal trigeminal nucleus,pons,,3,HOMBA:12573,"spinal trigeminal nucleus, caudal division",Sp5C,"spinal trigeminal nucleus, caudal part",Sp5C,HOMBA:12572,1382,1382,0.75465,bm25+fuzzy,Spinal trigeminal nucleus,"spinal trigeminal nucleus, caudal part",needs_review,,1.0,,both
Spinal trigeminal nucleus caudalis,pons,latin subdivision,1,HOMBA:12573,"spinal trigeminal nucleus, caudal division",Sp5C,"spinal trigeminal nucleus, caudal part",Sp5C,HOMBA:12572,1382,1382,1.0,bm25+fuzzy,Spinal trigeminal nucleus caudalis,spinal trigeminal nucleus caudalis part,high_confidence,caudalis,1.0,,both
Spinal trigeminal nucleus caudalis,pons,latin subdivision,2,HOMBA:12572,spinal trigeminal nucleus,Sp5,spinal trigeminal nucleus,Sp5,HOMBA:AA30457,1381,1381,0.7722,bm25+fuzzy,Spinal trigeminal nucleus caudalis,spinal trigeminal nucleus,needs_review,caudalis,0.0,,both
Spinal trigeminal nucleus caudalis,pons,latin subdivision,3,HOMBA:11531,caudal medial nucleus,MeC,caudal subdivision of medial nucleus,MeC,HOMBA:10376,592,587,0.632141,bm25+fuzzy,Spinal trigeminal nucleus caudalis,caudalis medial nucleus,needs_review,caudalis,1.0,,both
Principal trigeminal nucleus,pons,sensory,1,HOMBA:12444,principal sensory nucleus of trigeminal nerve,Pr5,principal sensory nucleus of trigeminal nerve,Pr5,HOMBA:12436,1230,1224,0.77613,bm25+fuzzy,principal trigeminal nuclei,principal sensory nuclei of trigeminal nerve,needs_review,principal,1.0,,both
Principal trigeminal nucleus,pons,sensory,2,HOMBA:AA30302,principal pregeniculate nucleus,PGpr,,,HOMBA:13042,783,783,0.724397,bm25+fuzzy,principal trigeminal nuclei,principal pregeniculate nuclei,needs_review,principal,1.0,,both
Principal trigeminal nucleus,pons,sensory,3,HOMBA:12187,anterior (ventral /principal) pretectal nucleus,APT,anterior (ventral /principal) pretectal nucleus,APT,HOMBA:12182,958,954,0.687684,bm25+fuzzy,Principal trigeminal nucleus,principal,needs_review,principal,1.0,,both
Abducens nucleus,pons,cranial nerve VI,1,HOMBA:12418,abducens nucleus,6N,abducens nucleus,6N,HOMBA:12417,1200,1200,1.0,bm25+exact+fuzzy,Abducens nucleus,Abducens nucleus,high_confidence,,1.0,,both
Abducens nucleus,pons,cranial nerve VI,2,HOMBA:12417,efferent nuclei of cranial nerves in pons,PnEN,efferent nuclei of cranial nerves in pons,PnEN,HOMBA:12416,1199,1181,0.97,hierarchy_parent,Abducens nucleus,efferent nuclei of cranial nerves in pons,high_confidence,,1.0,common_parent_of_2_candidates,both
Abducens nucleus,pons,cranial nerve VI,3,HOMBA:12524,paraabducens nucleus,Pa6,paraabducens nucleus,Pa6,HOMBA:AA30439,1259,1253,0.773333,fuzzy,Abducens nucleus,paraabducens nucleus,needs_review,,1.0,,both
Facial motor nucleus,pons,cranial nerve VII,1,HOMBA:12420,facial nucleus,7N,facial nucleus,7N,HOMBA:12417,1202,1200,1.0,bm25+exact+fuzzy+hierarchy_parent,Facial motor nucleus,Facial motor nucleus,high_confidence,,1.0,common_parent_of_9_candidates,both
Facial motor nucleus,pons,cranial nerve VII,2,HOMBA:12417,efferent nuclei of cranial nerves in pons,PnEN,efferent nuclei of cranial nerves in pons,PnEN,HOMBA:12416,1199,1181,0.97,hierarchy_parent,Facial motor nucleus,efferent nuclei of cranial nerves in pons,high_confidence,,1.0,common_parent_of_2_candidates,both
Facial motor nucleus,pons,cranial nerve VII,3,HOMBA:AA30446,dorsal reticular nuclei of pons,RFdo,,,HOMBA:12480,1301,1293,0.8325,hierarchy_parent,Facial motor nucleus,dorsal reticular nuclei of pons,needs_review,,1.0,common_parent_of_2_candidates,both
Pontine nuclei,pons,collective,1,HOMBA:12406,pontine nucleus,PN,pontine nucleus,PN,HOMBA:12405,1172,1172,1.0,bm25+exact+fuzzy+hierarchy_parent,Pontine nuclei,Pontine nuclei,high_confidence,,1.0,common_parent_of_7_candidates,both
Pontine nuclei,pons,collective,2,HOMBA:12513,pontine gamma nucleus,PnG,pontine gamma nucleus,PnG,HOMBA:AA30439,1253,1253,0.631263,bm25+fuzzy,pontine nucleus,pontine gamma nucleus,needs_review,,1.0,,both
Pontine nuclei,pons,collective,3,HOMBA:12407,dorsal part of pontine nucleus,PNd,dorsal nucleus,PNd,HOMBA:12406,1173,1173,0.627083,bm25+fuzzy,pontine nucleus,dorsal part of pontine nucleus,needs_review,,1.0,,both
Cerebellum,cerebellum,,1,HOMBA:10656,cerebellum,CB,cerebellum,CB,HOMBA:10655,1102,1102,1.0,bm25+exact+fuzzy,Cerebellum,Cerebellum,high_confidence,,1.0,,both
Cerebellum,cerebellum,,2,HOMBA:12384,paravermis of cerebellar hemisphere,CbHpv,paravermis of cerebellum,CBPV,HOMBA:10659,2047,2047,0.625,bm25+fuzzy,Cerebellum,paravermis of cerebellum,needs_review,,1.0,,both
Cerebellum,cerebellum,,3,HOMBA:AA30490,arbor vitae of cerebellum,avc,,,HOMBA:AA30489,1669,1607,0.570833,bm25+fuzzy,Cerebellum,arbor vitae of cerebellum,low_confidence,,1.0,,both
Cerebellar cortex,cerebellum,,1,HOMBA:10657,cerebellar cortex,CBC,cerebellar cortex,CBC,HOMBA:10656,1103,1103,1.0,bm25+exact+fuzzy+hierarchy_parent,Cerebellar cortex,Cerebellar cortex,high_confidence,,1.0,common_parent_of_2_candidates,both
Cerebellar cortex,cerebellum,,2,HOMBA:AA30378,regions (lobes) of cerebellar cortex,CBR,,,HOMBA:10657,1104,1104,0.892857,bm25+fuzzy+hierarchy_parent,Cerebellar cortex,regions   of cerebellar cortex,needs_review,,1.0,common_parent_of_3_candidates,both
Cerebellar cortex,cerebellum,,3,HOMBA:AA30426,layers of cerebellar cortex,CbL,,,HOMBA:10657,1155,1104,0.826389,bm25+fuzzy+hierarchy_parent,Cerebellar cortex,layers of cerebellar cortex,needs_review,,1.0,common_parent_of_3_candidates,both
Purkinje cell layer,cerebellum,layer name,1,HOMBA:AA30428,Purkinje cell layer of cerebellar cortex,CbL2,,,HOMBA:AA30426,1157,1156,0.822561,bm25+fuzzy,Purkinje cell layer,Purkinje cell layer of cerebellar cortex,needs_review,purkinje;layer,1.0,,both
Purkinje cell layer,cerebellum,layer name,2,HOMBA:AA30128,layer 2 (stellate cell layer) of ERC,ERC2,,,HOMBA:AA30126,376,375,0.654379,bm25+fuzzy,Purkinje cell layer,stellate cell layer,modifier_conflict,purkinje;layer,0.5,,both
Purkinje cell layer,cerebellum,layer name,3,HOMBA:AA30064,"layer 4 (granular cell layer, inner granular cell layer) of NCx",L4,,,HOMBA:AA30054,245,236,0.636535,bm25+fuzzy,Purkinje cell layer,granular cell layer,modifier_conflict,purkinje;layer,0.5,,both
Dentate nucleus,cerebellum,,1,HOMBA:12396,dentate (lateral) nucleus,DT,dentate (lateral) nucleus,DT,HOMBA:10660,1160,1160,1.0,bm25+exact+fuzzy+hierarchy_parent,Dentate nucleus,Dentate nucleus,high_confidence,,1.0,common_parent_of_2_candidates,both
Dentate nucleus,cerebellum,,2,HOMBA:12398,"dentate nucleus, mediodorsal division",DTmd,"dentate nucleus, mediodorsal part",DTmd,HOMBA:12396,1162,1161,0.675458,bm25+fuzzy,dentate lateral nucleus,dentate lateral nucleus mediodorsal part,needs_review,,1.0,,both
Dentate nucleus,cerebellum,,3,HOMBA:12587,sensory relay nuclei in medulla oblongata,MoSR,sensory relay nuclei in medulla oblongata,MoSR,HOMBA:AA30451,1356,1324,0.658333,hierarchy_parent,Dentate nucleus,sensory relay nuclei in medulla oblongata,needs_review,,1.0,common_parent_of_2_candidates,both
Fastigial nucleus,cerebellum,,1,HOMBA:12402,fastigial (medial) nucleus,FAS,fastigial (medial) nucleus,Fas,HOMBA:10660,1166,1160,1.0,bm25+exact+fuzzy+hierarchy_parent,Fastigial nucleus,Fastigial nucleus,high_confidence,,1.0,common_parent_of_2_candidates,both
Fastigial nucleus,cerebellum,,2,HOMBA:12404,"fastigial nucleus, medial division",FASm,"fastigial nucleus, medial part",FasM,HOMBA:12402,1167,1167,0.734583,bm25+fuzzy,fastigial medial nucleus,fastigial medial nucleus medial part,needs_review,,1.0,,both
Fastigial nucleus,cerebellum,,3,HOMBA:12403,"fastigial nucleus, lateral division",FASl,"fastigial nucleus, lateral part",FasL,HOMBA:12402,1168,1167,0.722962,bm25+fuzzy,fastigial medial nucleus,fastigial medial nucleus lateral part,needs_review,,1.0,,both
Interposed nucleus,cerebellum,,1,HOMBA:12399,interpositus (intermediate) nucleus,InP,interpositus (intermediate) nucleus,InP,HOMBA:10660,1163,1160,1.0,bm25+exact+fuzzy+hierarchy_parent,Interposed nucleus,Interposed nucleus,high_confidence,,1.0,common_parent_of_2_candidates,both
Interposed nucleus,cerebellum,,2,HOMBA:12613,interpositus nucleus,IPo,interpositus nucleus,IPo,HOMBA:AA30453,1377,1365,1.0,bm25+exact+fuzzy,Interposed nucleus,Interposed nucleus,high_confidence,,1.0,,both
Interposed nucleus,cerebellum,,3,HOMBA:10660,cerebellar deep nuclei,CbDN,cerebellar deep nuclei,CbDN,HOMBA:10656,1159,1103,0.97,hierarchy_parent,Interposed nucleus,cerebellar deep nuclei,high_confidence,,1.0,common_parent_of_3_candidates,both
Emboliform nucleus,cerebellum,,1,HOMBA:12401,lateral interpositus (emboliform) nucleus,InPl,lateral interpositus (emboliform) nucleus,InPL,HOMBA:12399,1165,1164,1.0,bm25+exact+fuzzy,Emboliform nucleus,Emboliform nucleus,high_confidence,,1.0,,both
Emboliform nucleus,cerebellum,,2,HOMBA:12399,interpositus (intermediate) nucleus,InP,interpositus (intermediate) nucleus,InP,HOMBA:10660,1163,1160,0.97,bm25+fuzzy+hierarchy_parent,Emboliform nucleus,interpositus (intermediate) nucleus,high_confidence,,1.0,common_parent_of_2_candidates,both
Emboliform nucleus,cerebellum,,3,HOMBA:10660,cerebellar deep nuclei,CbDN,cerebellar deep nuclei,CbDN,HOMBA:10656,1159,1103,0.666126,hierarchy_parent,Emboliform nucleus,cerebellar deep nuclei,needs_review,,1.0,common_parent_of_2_candidates,both
Globose nucleus,cerebellum,,1,HOMBA:12400,medial interpositus (globose) nucleus,InPm,medial interpositus (globose) nucleus,InPM,HOMBA:12399,1164,1164,1.0,bm25+exact+fuzzy,Globose nucleus,Globose nucleus,high_confidence,,1.0,,both
Globose nucleus,cerebellum,,2,HOMBA:12399,interpositus (intermediate) nucleus,InP,interpositus (intermediate) nucleus,InP,HOMBA:10660,1163,1160,0.97,bm25+fuzzy+hierarchy_parent,Globose nucleus,interpositus (intermediate) nucleus,high_confidence,,1.0,common_parent_of_2_candidates,both
Globose nucleus,cerebellum,,3,HOMBA:10660,cerebellar deep nuclei,CbDN,cerebellar deep nuclei,CbDN,HOMBA:10656,1159,1103,0.682208,hierarchy_parent,Globose nucleus,cerebellar deep nuclei,needs_review,,1.0,common_parent_of_3_candidates,both
Cerebellar deep nuclei,cerebellum,,1,HOMBA:10660,cerebellar deep nuclei,CbDN,cerebellar deep nuclei,CbDN,HOMBA:10656,1159,1103,1.0,bm25+exact+fuzzy,Cerebellar deep nuclei,Cerebellar deep nuclei,high_confidence,,1.0,,both
Cerebellar deep nuclei,cerebellum,,2,HOMBA:AA30563,cerebellar morphology,CbM,,,HOMBA:12827,2044,2032,0.571273,bm25+fuzzy+hierarchy_parent,Cerebellar deep nuclei,cerebellar morphology,low_confidence,,1.0,common_parent_of_2_candidates,both
Cerebellar deep nuclei,cerebellum,,3,HOMBA:13378,transient glia cell group of cerebellar deep nucleus,TGCbN,transient glia cell group of cerebellar deep nucleus,TGCbN,HOMBA:AA30463,1482,1455,0.542704,bm25+fuzzy,cerebellar deep nucleus,transient glia cell group of cerebellar deep nucleus,low_confidence,,1.0,,both
Vestibular nucleus,cranial_nerve,,1,HOMBA:12448,vestibular nuclei in pons,8Vepn,vestibular nuclei in pons,8Ve-p,HOMBA:12436,1234,1224,1.0,bm25+exact+fuzzy+hierarchy_parent,Vestibular nucleus,Vestibular nucleus,high_confidence,,1.0,common_parent_of_2_candidates,both
Vestibular nucleus,cranial_nerve,,2,HOMBA:12436,afferent nuclei of cranial nerves in pons,PnAN,afferent nuclei of cranial nerves in pons,PnAN,HOMBA:AA30856,1223,1216,0.97,bm25+hierarchy_parent,Vestibular nucleus,afferent nuclei of cranial nerves in pons,high_confidence,,1.0,common_parent_of_2_candidates,both
Vestibular nucleus,cranial_nerve,,3,HOMBA:12579,vestibular nuclei in medulla,8Ve,vestibular nuclei in medulla,8Ve,HOMBA:AA30457,1385,1381,0.853333,bm25+fuzzy+hierarchy_parent,Vestibular nucleus,vestibular nucleus in medulla,needs_review,,1.0,common_parent_of_4_candidates,both
Cochlear nucleus,cranial_nerve,,1,HOMBA:12437,cochlear nuclei,8Co,cochlear nuclei,8Co,HOMBA:12436,1224,1224,1.0,bm25+exact+fuzzy+hierarchy_parent,Cochlear nucleus,Cochlear nucleus,high_confidence,,1.0,common_parent_of_3_candidates,both
Cochlear nucleus,cranial_nerve,,2,HOMBA:12436,afferent nuclei of cranial nerves in pons,PnAN,afferent nuclei of cranial nerves in pons,PnAN,HOMBA:AA30856,1223,1216,0.97,hierarchy_parent,Cochlear nucleus,afferent nuclei of cranial nerves in pons,high_confidence,,1.0,common_parent_of_2_candidates,both
Cochlear nucleus,cranial_nerve,,3,HOMBA:12196,efferent nuclei of the cranial nerves in midbrain,MEN,efferent nuclei of the cranial nerves in the midbrain,MEN,HOMBA:12195,986,986,0.75197,hierarchy_parent,Cochlear nucleus,efferent nuclei of the cranial nerves in midbrain,needs_review,,1.0,common_parent_of_2_candidates,both
Basolateral amygdala,amygdala,BLA,1,HOMBA:10366,basolateral nuclear group of amygdala,BLN,basolateral nuclear group,BLN,HOMBA:AA30222,599,569,1.0,bm25+exact+fuzzy+hierarchy_parent,Basolateral amygdala,Basolateral amygdala,high_confidence,,1.0,common_parent_of_3_candidates,both
Basolateral amygdala,amygdala,BLA,2,HOMBA:AA30222,regions of amygdaloid complex,AMYR,,,HOMBA:10361,568,568,0.97,bm25+fuzzy+hierarchy_parent,Basolateral amygdala,regions of amygdaloid complex,high_confidence,,1.0,common_parent_of_6_candidates,both
Basolateral amygdala,amygdala,BLA,3,HOMBA:10361,amygdaloid complex,AMY,amygdaloid complex,AMY,HOMBA:10331,567,451,0.7625,bm25+fuzzy,basolateral amygdaloid complex,amygdaloid complex,needs_review,,1.0,,both
Central amygdala,amygdala,CeA,1,HOMBA:10363,central nucleus of amygdala,CEN,central nuclear group,CEN,HOMBA:AA30223,573,570,1.0,bm25+exact+fuzzy+hierarchy_parent,Central amygdala,Central amygdala,high_confidence,,1.0,common_parent_of_3_candidates,both
Central amygdala,amygdala,CeA,2,HOMBA:AA30223,anterior-central nuclear group of amygdala,ACEN,,,HOMBA:AA30222,569,569,0.8342,bm25+fuzzy+hierarchy_parent,Central amygdala,anterior-central nuclear group of amygdala,needs_review,,1.0,common_parent_of_2_candidates,both
Central amygdala,amygdala,CeA,3,HOMBA:10361,amygdaloid complex,AMY,amygdaloid complex,AMY,HOMBA:10331,567,451,0.815,bm25+fuzzy,central amygdaloid complex,amygdaloid complex,needs_review,,1.0,,both
Medial amygdaloid nucleus,amygdala,,1,HOMBA:10376,medial nuclear complex of amygdala,Me,medial nucleus,Me,HOMBA:10372,586,578,0.784503,bm25+fuzzy,Medial amygdaloid nucleus,medial nucleus,needs_review,medial,1.0,,both
Medial amygdaloid nucleus,amygdala,,2,HOMBA:10351,medial septal nucleus,MSN,medial septal nucleus,MSN,HOMBA:AA30216,550,550,0.693627,fuzzy,Medial amygdaloid nucleus,medial septal nucleus,needs_review,medial,1.0,,both
Medial amygdaloid nucleus,amygdala,,3,HOMBA:10499,medial mammillary nucleus,MM,medial mammillary nucleus,MM,HOMBA:10498,928,928,0.686658,fuzzy,Medial amygdaloid nucleus,medial mammillary nucleus,needs_review,medial,1.0,,both
Fimbria of hippocampus,fiber_tract,,1,HOMBA:10575,fimbria,fim,fimbria,fim,HOMBA:AA30489,1618,1607,1.0,bm25+exact+fuzzy,Fimbria of hippocampus,Fimbria of hippocampus,high_confidence,,1.0,,both
Fimbria of hippocampus,fiber_tract,,2,HOMBA:AA30093,hippocampus,Hip,,,HOMBA:10293,310,297,0.718759,bm25+fuzzy,fimbria of hippocampus of hippocampus,hippocampus,needs_review,,1.0,,both
Fimbria of hippocampus,fiber_tract,,3,HOMBA:10296,hippocampal proper (Cornu Ammonis),CA,hippocampal proper,Hipp,HOMBA:AA30093,311,311,0.667782,bm25+fuzzy+hierarchy_parent,fimbria of hippocampus of hippocampus,hippocampus proper,needs_review,,1.0,common_parent_of_5_candidates,both
Fornix,fiber_tract,,1,HOMBA:10576,fornix,fx,fornix,fx,HOMBA:AA30489,1619,1607,1.0,bm25+exact+fuzzy+hierarchy_parent,Fornix,Fornix,high_confidence,,1.0,common_parent_of_4_candidates,both
Fornix,fiber_tract,,2,HOMBA:10578,body of the fornix,fxbo,body of the fornix,fx-b,HOMBA:10576,1624,1620,0.588844,bm25+fuzzy,Fornix,body of the fornix,low_confidence,,1.0,,both
Fornix,fiber_tract,,3,HOMBA:10579,crus of the fornix,fxcr,crus of the fornix,fx-cr,HOMBA:10576,1625,1620,0.588844,bm25+fuzzy,Fornix,crus of the fornix,low_confidence,,1.0,,both
Corpus callosum,fiber_tract,,1,HOMBA:10561,corpus callosum,cc,corpus callosum,cc,HOMBA:AA30483,1575,1571,1.0,bm25+exact+fuzzy+hierarchy_parent,Corpus callosum,Corpus callosum,high_confidence,,1.0,common_parent_of_6_candidates,both
Corpus callosum,fiber_tract,,2,HOMBA:10564,body of corpus callosum,ccb,body of corpus callosum,ccb,HOMBA:10561,1579,1576,0.843297,bm25+fuzzy+hierarchy_parent,Corpus callosum,body of corpus callosum,needs_review,,1.0,common_parent_of_3_candidates,both
Corpus callosum,fiber_tract,,3,HOMBA:10563,genu of corpus callosum,ccg,genu of corpus callosum,ccg,HOMBA:10561,1577,1576,0.843297,bm25+fuzzy,Corpus callosum,genu of corpus callosum,needs_review,,1.0,,both
Internal capsule,fiber_tract,,1,HOMBA:10581,internal capsule,ic,internal capsule,ic,HOMBA:AA30489,1626,1607,1.0,bm25+exact+fuzzy+hierarchy_parent,Internal capsule,Internal capsule,high_confidence,,1.0,common_parent_of_3_candidates,both
Internal capsule,fiber_tract,,2,HOMBA:10583,genu of internal capsule,icg,genu of internal capsule,gic,HOMBA:10581,1628,1627,0.854167,bm25+fuzzy,Internal capsule,genu of internal capsule,needs_review,,1.0,,both
Internal capsule,fiber_tract,,3,HOMBA:12060,auditory radiation in internal capsule,aric,auditory radiation,ar-sl,HOMBA:12058,1642,1642,0.623448,bm25+fuzzy,Internal capsule,auditory radiation in internal capsule,needs_review,,1.0,,both
External capsule,fiber_tract,,1,HOMBA:10573,external capsule,extC,external capsule,extC,HOMBA:AA30489,1615,1607,1.0,bm25+exact+fuzzy,External capsule,External capsule,high_confidence,external,1.0,,both
External capsule,fiber_tract,,2,HOMBA:146034626,transient cell zone in external capsule,TCete,transient cell zone in external capsule,TCete,HOMBA:AA30208,533,523,0.713007,bm25+fuzzy,External capsule,transient cell zone in external capsule,needs_review,external,1.0,,both
External capsule,fiber_tract,,3,HOMBA:AA30514,external calcarine sulcus,ecas,,,HOMBA:10611,1890,1840,0.622129,bm25+fuzzy,External capsule,external calcarine sulcus,needs_review,external,1.0,,both
Extreme capsule,fiber_tract,,1,HOMBA:10574,extreme capsule,extrC,extreme capsule,extrC,HOMBA:AA30492,1722,1689,1.0,bm25+exact+fuzzy,Extreme capsule,Extreme capsule,high_confidence,,1.0,,both
Extreme capsule,fiber_tract,,2,HOMBA:13321,transient cell zone in extreme capsule,TCexc,transient cell zone in extreme capsule,TCexc,HOMBA:AA30208,534,523,0.600977,bm25+fuzzy,Extreme capsule,transient cell zone in extreme capsule,needs_review,,1.0,,both
Extreme capsule,fiber_tract,,3,HOMBA:10581,internal capsule,ic,internal capsule,ic,HOMBA:AA30489,1626,1607,0.502532,bm25+fuzzy+hierarchy_parent,Extreme capsule,internal capsule,low_confidence,,1.0,common_parent_of_3_candidates,both
Anterior commissure,fiber_tract,,1,HOMBA:10559,anterior commissure,ac,anterior commissure,ac,HOMBA:AA30483,1571,1571,1.0,bm25+exact+fuzzy+hierarchy_parent,Anterior commissure,Anterior commissure,high_confidence,,1.0,common_parent_of_2_candidates,both
Anterior commissure,fiber_tract,,2,HOMBA:AA30484,rostral (anterior) branch of anterior commissure,acr,,,HOMBA:10559,1572,1572,0.697635,bm25+fuzzy,Anterior commissure,rostral   branch of anterior commissure,needs_review,,1.0,,both
Anterior commissure,fiber_tract,,3,HOMBA:AA30219,Bed nucleus of anterior commissure,BAC,,,HOMBA:AA30218,562,560,0.640114,bm25+fuzzy,Anterior commissure,bed nuclei of anterior commissure,needs_review,,1.0,,both
Posterior commissure,fiber_tract,,1,HOMBA:10567,posterior commissure,poc,posterior commissure,poc,HOMBA:AA30483,1599,1571,1.0,bm25+exact+fuzzy,Posterior commissure,Posterior commissure,high_confidence,posterior,1.0,,both
Posterior commissure,fiber_tract,,2,HOMBA:12194,interstitial nucleus of posterior commissure (nucleus of posterior commissure),INPC,interstitial nucleus of posterior commissure,INPC,HOMBA:12239,1084,1073,0.974167,bm25+fuzzy,Posterior commissure,nuclei of posterior commissure,high_confidence,posterior,1.0,,both
Posterior commissure,fiber_tract,,3,HOMBA:12279,magnocellular nucleus of posterior commissure,MCPC,magnocellular nucleus of the posterior commissure,MCPC,HOMBA:12239,1085,1073,0.773409,bm25+fuzzy,Posterior commissure,magnocellular nuclei of posterior commissure,needs_review,posterior,1.0,,both
Medial forebrain bundle,fiber_tract,MFB,1,HOMBA:10587,medial forebrain bundle,mfb,medial forebrain bundle,mfb,HOMBA:AA30492,1745,1689,1.0,bm25+exact+fuzzy,Medial forebrain bundle,Medial forebrain bundle,high_confidence,medial,1.0,,both
Medial forebrain bundle,fiber_tract,MFB,2,HOMBA:10156,gray matter of forebrain (prosencephalon),FB,forebrain (prosencephalon),F,HOMBA:AA30000,3,3,0.52057,bm25+fuzzy,Medial forebrain bundle,forebrain,low_confidence,medial,0.0,,both
Medial forebrain bundle,fiber_tract,MFB,3,HOMBA:10349,basal forebrain,BF,basal forebrain,BF,HOMBA:10331,535,451,0.44862,bm25+fuzzy,Medial forebrain bundle,basal forebrain,low_confidence,medial,0.0,,both
MFB,abbrev,medial forebrain bundle,1,HOMBA:10587,medial forebrain bundle,mfb,medial forebrain bundle,mfb,HOMBA:AA30492,1745,1689,1.0,bm25+exact+fuzzy,MFB,MFB,high_confidence,,1.0,,both
MFB,abbrev,medial forebrain bundle,2,HOMBA:10156,gray matter of forebrain (prosencephalon),FB,forebrain (prosencephalon),F,HOMBA:AA30000,3,3,0.52489,bm25+fuzzy,medial forebrain bundle,forebrain,low_confidence,,1.0,,both
